38.62,-8.14,11.27333333,17.26333333,22.92,14.03,16.87,26.51,30.37,22.48,6.78,9.71,16.17,7.29,234.17,120.92,32.67,244.75,16.37,9.7,41.14,501.59,30.37,6.78,23.59,11.11,22.61,22.92,10.64,632.5,90.17,3.67,61.93,264.17,32.17,32.67,263.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
38.17,-8.14,11.64,17.63333333,23.31666667,14.44333333,17.45,27.25,31.21,23.15,6.85,9.83,16.17,7.45,209.63,105.75,26.24,226.25,16.76,10.35,42.47,501.97,31.21,6.85,24.36,11.86,22.85,23.32,11.04,567.88,82.62,2.5,64.17,243,25.75,26.25,240,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
39.52,-8.71,11.12333333,16.31666667,20.52,13.63,16.23,23.37,26.12,21.02,6.87,10.08,15.38,7.53,303.16,155.49,46.67,304.16,15.4,7.97,41.41,406.56,26.12,6.87,19.25,11.31,20.22,20.52,10.54,809.5,119.83,6,61.49,341.17,42.83,46.67,334.17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
39.07,-8.71,12.16666667,17.52333333,21.97666667,14.70333333,17.3,24.82,27.83,22.27,7.93,11.08,16.57,8.57,259.67,124.68,34.44,268,16.59,8.19,41.18,424.02,27.83,7.93,19.9,12.33,21.62,21.98,11.57,686.78,102.56,3.78,64.38,297.44,30.78,34.44,289.44,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
39.52,-8.13,11.2,17.34666667,22.63666667,13.77333333,16.91,26.16,29.81,22.21,6.5,9.99,16.04,7.06,294.62,157.75,47.5,294.75,16.24,9.35,40.13,498.1,29.81,6.5,23.31,10.71,22.33,22.64,10.42,794.62,115,6.25,59.56,327.12,45.75,47.5,326.62,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
39.07,-8.13,11.58666667,17.64,23.06666667,14.22666667,17.19,26.52,30.2,22.6,7.06,10.26,16.51,7.58,255.41,134.16,38.42,262.42,16.63,9.35,40.44,497.38,30.2,7.06,23.14,11.32,22.67,23.06,10.87,690.42,99.08,4.58,60.89,286.25,37.08,38.42,285.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
39.97,-8.71,11.19666667,16.50666667,20.56,13.59666667,16.77,23.87,26.6,21.42,6.47,10.01,15.01,7.12,325.17,179.58,58.16,327.92,15.46,8.63,42.9,409.34,26.6,6.47,20.13,11.06,20.31,20.56,10.48,890.83,128.5,8.08,58.39,365.17,53.92,58.17,361.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
39.97,-8.12,9.283333333,15.62333333,21.16666667,11.84,14.99,24.66,28.47,20.31,4.56,8.17,14.33,5.1,396.99,210.22,66,375.55,14.48,9.33,39.04,518.68,28.47,4.56,23.91,8.47,21.07,21.17,8.47,1048.78,154.22,10,58.16,428.89,65.89,66,428.89,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
37.71,-7.58,11.33,17.92666667,23.65333333,14.24666667,17.38,27.49,31.37,23.17,6.22,9.63,16.38,6.93,192.22,95.44,24.33,214.78,16.79,10.4,41.34,530.95,31.37,6.22,25.14,11.55,23.26,23.65,10.67,526.78,77.89,2,64.53,227,21.33,24.33,216.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
37.26,-7.59,11.78,17.83333333,23.10666667,14.66333333,17.39,26.02,29.55,22.86,6.84,10.15,16.79,7.62,196.38,83.88,21.88,219.37,16.85,9.33,41.07,484.99,29.55,6.84,22.71,12.13,22.71,23.11,11.25,521.5,81.38,1.38,68.96,237.75,17,21.88,222.12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
37.71,-7.01,10.61,18.06333333,23.82,13.53666667,16.75,27.52,31.25,22.69,5.35,9.4,16.42,6.13,199.17,100.59,28.33,221.92,16.51,10.12,38.98,574.64,31.3,5.35,25.95,10.67,23.55,23.82,9.78,550,79.5,2.33,62.51,228.33,22.5,28.33,213.5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37.26,-7.03,12.05666667,19.15,24.12,14.93,17.53,26.71,29.96,23.3,7.18,11.19,18.11,7.97,178.2,79.8,23.3,209.2,17.57,8.52,37.39,524.82,29.96,7.18,22.78,12.75,23.82,24.12,11.31,490.5,75.8,1,66.95,211.8,14.2,23.3,191.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
38.61,-7.56,10.75,17.51333333,23.59333333,13.59,16.87,27.76,31.72,22.71,5.8,9.22,16.07,6.34,213.66,121.12,34.44,229.88,16.36,10.54,40.65,556.57,31.73,5.8,25.93,10.64,23.22,23.59,9.98,599.11,81.33,3.89,58.79,241.22,34.11,34.44,239,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
38.16,-7.57,11.03666667,17.81666667,23.81,13.93,17.32,28.17,32.15,23.22,5.87,9.33,16.08,6.52,195.33,107.16,28.34,215.83,16.65,10.93,41.55,552.73,32.17,5.87,26.3,11.15,23.49,23.81,10.29,546.67,76.83,2.67,61.03,225.5,27,28.33,220.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
38.61,-6.99,10.18,17.92666667,24.14,13.00333333,17,28.93,33.07,22.82,4.49,8.86,15.82,5.2,193.51,116.08,34.67,215.75,16.31,11.32,39.63,612.5,33.07,4.49,28.58,10.03,23.97,24.14,9.18,560,76.83,3.92,56.62,220.67,33.08,34.67,211.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
38.16,-7,10.17666667,17.80666667,23.93333333,13.07666667,16.76,28.35,32.42,22.66,4.64,8.81,15.84,5.41,200,111.12,31.37,221.25,16.25,11,39.59,600.32,32.42,4.64,27.79,10.15,23.7,23.94,9.27,563.75,78.38,3.25,59.34,227.25,28.38,31.38,216.38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
39.52,-7.55,10.47666667,17.43666667,23.64333333,13.17666667,16.37,27.32,31.42,22.02,5.8,9.38,16.35,6.23,287.5,158.17,48.67,287.83,16.18,9.73,37.99,574.63,31.42,5.8,25.62,9.99,23.37,23.64,9.61,782.17,111.33,6.17,57.9,316.5,47.17,48.67,316.33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
39.07,-7.56,10.74333333,17.51333333,23.68,13.53,16.69,27.51,31.59,22.49,5.99,9.4,16.36,6.47,248,139.78,41.77,258.55,16.37,10.07,39.33,561.81,31.59,5.99,25.6,10.58,23.33,23.68,9.95,688.11,95,5.22,58.08,277.33,41.11,41.78,276.67,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
39.51,-6.96,9.86,17.60666667,24.09333333,12.60333333,16.23,28.34,32.41,22,4.75,8.91,16.12,5.24,239.63,141.37,44.01,243.5,16.04,10.36,37.44,626.15,32.42,4.75,27.67,9.64,23.98,24.09,8.84,668.5,90,5.38,54.94,263.12,42.88,44,256.62,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
39.06,-6.98,10.29333333,18.04666667,24.35333333,13.07333333,17.04,29.1,33.19,22.92,4.72,9.09,16.05,5.33,204.58,125.58,39.16,222.33,16.44,11.15,39.13,619.04,33.22,4.72,28.5,10.06,24.23,24.35,9.25,591.67,79.83,4.58,54.94,231.67,38.17,39.17,223.42,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
39.97,-7.54,9.533333333,16.90333333,23.03333333,12.13,15.55,26.88,30.77,21.03,4.67,8.8,15.58,5.15,332.08,179.09,55.75,316.34,15.4,9.63,36.87,594.63,30.77,4.67,26.11,8.85,22.97,23.03,8.54,883.25,128.25,7.5,57.38,356.42,55.17,55.75,355.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
39.96,-6.95,9.47,17.49666667,23.78666667,12.10333333,15.92,28.09,31.93,21.42,4.34,8.84,15.82,4.8,247.89,145.11,45.9,243.34,15.71,10.14,36.73,634.19,31.93,4.34,27.59,9.13,23.79,23.81,8.35,682.22,93.22,5.78,54.45,267.44,44.78,45.33,261.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
36.79,-6.48,12.57,18.97333333,24.24333333,15.32,18,26.43,29.64,23.46,7.46,11.73,18.56,8.16,203.42,87.72,21.57,242.86,17.78,8.37,37.68,506.08,29.66,7.46,22.2,14.93,23.89,24.24,11.82,555.57,88.14,0.71,69.64,243,13.86,21.57,224.29,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
36.34,-6.49,13.01666667,18.95,23.91666667,15.86666667,17.8,25.5,28,23.1,8.6,12.7,19.4,9.4,234,91,22,267,17.94,7.01,36.13,466.69,28,8.6,19.4,15.87,23.47,23.92,12.38,614,106,1,72.63,267,12,22,251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37.69,-6.37,10.46,18.61666667,24.84333333,13.37333333,17.35,29.16,33.49,23.25,4.52,9.34,16.35,5.41,217.12,107.88,28.13,235.87,16.82,11.22,38.72,629.76,33.49,4.52,28.96,10.34,24.68,24.84,9.44,589,85.12,2.25,63.19,242.25,22.5,28.12,227.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
37.24,-6.46,12.00333333,19.5,25.09333333,14.86333333,18.2,28.31,31.98,23.93,6.46,11.12,18,7.29,196.22,90.23,23.33,226.34,17.86,9.73,38.02,571.61,32.02,6.46,25.57,12.27,24.85,25.09,11.08,536.11,81.78,1,66.74,228.44,16.11,23.33,209.67,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
38.59,-6.35,9.433333333,17.9,24.44333333,12.25666667,16.67,29.48,34.02,22.44,3.41,8.28,15.46,4.21,197.34,118.75,34.08,210.16,16.01,11.75,38.38,662.3,34.02,3.41,30.61,9.17,24.41,24.45,8.31,560.33,74.33,3.83,56.01,215.33,31.42,33.42,203.67,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38.14,-6.36,8.906666667,17.23,23.82666667,11.82,15.93,28.52,33.14,21.87,2.99,7.7,14.91,3.83,231.41,125.25,34.26,242,15.45,11.62,38.53,653.84,33.14,2.99,30.15,8.77,23.71,23.83,7.88,632.92,86.25,3.67,59.37,251.08,30.17,34.25,239.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.04,-6.34,9.766666667,18.26666667,24.78666667,12.52666667,16.93,29.82,34.2,22.6,3.9,8.77,15.97,4.58,177.08,114.25,34.16,186.67,16.34,11.43,37.73,665.28,34.2,3.9,30.3,9.43,24.81,24.81,8.6,512.17,66.42,3.58,53.58,192.83,32.17,32.5,180.75,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
